Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Luminancia(lux),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
88.650000000000006,13.368972778320312,-2.2952175140380859,-0.60397499799728394,2.3794395923614502,36.396381378173828,0,0,6.8522796630859375,31.381967544555664
88.700000000000003,13.376064300537109,-2.2955174446105957,-0.60442501306533813,2.3822894096374512,36.396381378173828,0,0,6.311309814453125,29.997467041015625
88.75,13.385990142822266,-2.3006174564361572,-0.59767502546310425,2.3792896270751953,36.396381378173828,0,0,6.311309814453125,29.997467041015625
88.799999999999997,13.388118743896484,-2.3018174171447754,-0.59752500057220459,2.3810896873474121,36.396381378173828,0,0,6.8522796630859375,31.381967544555664
88.849999999999994,13.410099029541016,-2.2991175651550293,-0.60382497310638428,2.3827395439147949,36.197494506835938,0,0,6.8522796630859375,31.381967544555664
88.900000000000006,13.418609619140625,-2.3046674728393555,-0.59872502088546753,2.3830394744873047,36.197494506835938,0,0,6.311309814453125,29.997467041015625
88.950000000000003,13.420028686523438,-2.3046674728393555,-0.60097503662109375,2.3852896690368652,36.197494506835938,0,0,6.311309814453125,29.997467041015625
89,13.424282073974609,-2.3048174381256104,-0.60292500257492065,2.3864893913269043,36.197494506835938,0,0,7.0326023101806641,29.535968780517578
89.049999999999997,13.424282073974609,-2.3064675331115723,-0.60577499866485596,2.3863396644592285,36.197494506835938,0,0,7.0326023101806641,29.535968780517578
89.099999999999994,13.428535461425781,-2.3058674335479736,-0.6065250039100647,2.3888895511627197,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.150000000000006,13.421443939208984,-2.3043675422668457,-0.60667502880096436,2.3888895511627197,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.200000000000003,13.429244995117188,-2.3042175769805908,-0.6060749888420105,2.3882896900177002,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.25,13.440589904785156,-2.3048174381256104,-0.6074250340461731,2.3911395072937012,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.299999999999997,13.483844757080078,-2.3106675148010254,-0.60127502679824829,2.3878395557403564,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.349999999999994,13.579574584960938,-2.3064675331115723,-0.60667502880096436,2.3917393684387207,35.998607635498047,0,0,7.0326023101806641,29.535968780517578
89.400000000000006,13.581703186035156,-2.3129174709320068,-0.60712498426437378,2.3968396186828613,35.998607635498047,0,0,6.311309814453125,29.997467041015625
89.450000000000003,13.582408905029297,-2.3298673629760742,-0.60517501831054688,2.4073395729064941,35.998607635498047,0,0,6.311309814453125,29.997467041015625
89.5,13.580284118652344,-2.3324174880981445,-0.60847502946853638,2.4086894989013672,35.998607635498047,0,0,6.8522796630859375,31.381967544555664
89.549999999999997,13.58099365234375,-2.3313674926757812,-0.60997498035430908,2.4143896102905273,35.998607635498047,0,0,6.8522796630859375,31.381967544555664
89.599999999999994,13.581703186035156,-2.3321175575256348,-0.61252504587173462,2.4112396240234375,35.998607635498047,0,0,6.311309814453125,29.997467041015625
89.650000000000006,13.581703186035156,-2.3333172798156738,-0.61342501640319824,2.4137895107269287,35.799720764160156,0,0,6.311309814453125,29.997467041015625
89.700000000000003,13.581703186035156,-2.3307673931121826,-0.61432498693466187,2.411989688873291,35.799720764160156,0,0,6.311309814453125,29.997467041015625
89.75,13.58099365234375,-2.3289675712585449,-0.61327499151229858,2.4116895198822021,35.799720764160156,0,0,6.311309814453125,29.997467041015625
