Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Luminancia(lux),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
29.949999999999999,5.1817417144775391,-0.31056749820709229,17.700973510742188,0.027375001460313797,-0.2673105001449585,0,0,2.1638777256011963,12.46048641204834
30,5.1803226470947266,-0.30636751651763916,17.700973510742188,0.027375001460313797,-0.27001050114631653,0,0,2.1638777256011963,12.46048641204834
30.050000000000001,5.1796150207519531,-0.30531749129295349,17.700973510742188,0.02722499892115593,-0.27331048250198364,0,0,2.1638777256011963,12.46048641204834
30.100000000000001,5.1767787933349609,-0.30516749620437622,17.700973510742188,0.02722499892115593,-0.27571049332618713,0,0,2.1638777256011963,12.46048641204834
30.149999999999999,5.1725234985351562,-0.30456751585006714,17.700973510742188,0.027974998578429222,-0.27706047892570496,0,0,2.1638777256011963,12.46048641204834
30.199999999999999,5.1540870666503906,-0.30366748571395874,17.700973510742188,0.028725001960992813,-0.27766048908233643,0,0,2.344200611114502,10.61448860168457
30.25,5.1342315673828125,-0.30291751027107239,17.700973510742188,0.029024999588727951,-0.27706047892570496,0,0,2.344200611114502,10.61448860168457
30.300000000000001,5.1328144073486328,-0.30546751618385315,17.700973510742188,0.028575003147125244,-0.27541047334671021,0,0,2.8851702213287354,11.99898624420166
30.350000000000001,5.1299781799316406,-0.3209175169467926,17.700973510742188,0.026925001293420792,-0.26011049747467041,0,0,2.8851702213287354,11.99898624420166
30.399999999999999,5.1172142028808594,-0.3171674907207489,17.700973510742188,0.028275001794099808,-0.26146048307418823,0,0,2.344200611114502,10.61448860168457
30.449999999999999,5.1157951354980469,-0.31026750802993774,17.502084732055664,0.028874998912215233,-0.26251047849655151,0,0,2.344200611114502,10.61448860168457
30.5,5.1165046691894531,-0.30516749620437622,17.700973510742188,0.025424998253583908,-0.26626047492027283,0,0,2.1638777256011963,12.46048641204834
30.550000000000001,5.1172142028808594,-0.29751750826835632,17.700973510742188,0.020475000143051147,-0.27466049790382385,0,0,2.1638777256011963,12.46048641204834
30.600000000000001,5.1165046691894531,-0.29661750793457031,17.700973510742188,0.018075000494718552,-0.27796047925949097,0,0,2.1638777256011963,12.46048641204834
30.649999999999999,5.1179237365722656,-0.29556751251220703,17.502084732055664,0.017325002700090408,-0.28171047568321228,0,0,2.1638777256011963,12.46048641204834
30.699999999999999,5.1172142028808594,-0.30726748704910278,17.700973510742188,0.021225001662969589,-0.26896050572395325,0,0,2.1638777256011963,12.46048641204834
30.75,5.1179237365722656,-0.29316753149032593,17.700973510742188,0.01927500031888485,-0.28366047143936157,0,0,2.1638777256011963,12.46048641204834
30.800000000000001,5.1186313629150391,-0.29586750268936157,17.700973510742188,0.020475000143051147,-0.28156048059463501,0,0,2.1638777256011963,12.46048641204834
30.850000000000001,5.1186313629150391,-0.29976752400398254,17.700973510742188,0.020025001838803291,-0.28201049566268921,0,0,2.1638777256011963,12.46048641204834
30.899999999999999,5.1193408966064453,-0.3119175136089325,17.700973510742188,0.020475000143051147,-0.26866048574447632,0,0,2.344200611114502,10.61448860168457
30.949999999999999,5.1179237365722656,-0.30561751127243042,17.700973510742188,0.022575002163648605,-0.27106049656867981,0,0,2.344200611114502,10.61448860168457
31,5.1186313629150391,-0.29751750826835632,17.700973510742188,0.024675000458955765,-0.27526050806045532,0,0,2.8851702213287354,11.99898624420166
31.050000000000001,5.1172142028808594,-0.28566750884056091,17.700973510742188,0.028874998912215233,-0.28411048650741577,0,0,2.8851702213287354,11.99898624420166
31.100000000000001,5.1157951354980469,-0.2790675163269043,17.700973510742188,0.031725000590085983,-0.28981047868728638,0,0,2.344200611114502,10.61448860168457
31.149999999999999,5.1172142028808594,-0.277117520570755,17.700973510742188,0.028575003147125244,-0.29461050033569336,0,0,2.344200611114502,10.61448860168457
31.199999999999999,5.1186313629150391,-0.27636748552322388,17.700973510742188,0.028725001960992813,-0.29626050591468811,0,0,2.8851702213287354,11.99898624420166
31.25,5.1186313629150391,-0.27606752514839172,17.700973510742188,0.033525001257658005,-0.29626050591468811,0,0,2.8851702213287354,11.99898624420166
31.300000000000001,5.1179237365722656,-0.29031750559806824,17.700973510742188,0.034275002777576447,-0.27901047468185425,0,0,2.1638777256011963,12.46048641204834
31.350000000000001,5.1179237365722656,-0.29361751675605774,17.700973510742188,0.031424999237060547,-0.27901047468185425,0,0,2.1638777256011963,12.46048641204834
31.399999999999999,5.1179237365722656,-0.28746750950813293,17.700973510742188,0.03097500279545784,-0.29296049475669861,0,0,2.344200611114502,10.61448860168457
31.449999999999999,5.1179237365722656,-0.29151749610900879,17.700973510742188,0.032175000756978989,-0.28186050057411194,0,0,2.344200611114502,10.61448860168457
31.5,5.1179237365722656,-0.28581750392913818,17.700973510742188,0.032775003463029861,-0.28291049599647522,0,0,2.8851702213287354,11.99898624420166
31.550000000000001,5.1179237365722656,-0.28161749243736267,17.700973510742188,0.033075001090764999,-0.28591048717498779,0,0,2.8851702213287354,11.99898624420166
31.600000000000001,5.1179237365722656,-0.27951750159263611,17.700973510742188,0.031575001776218414,-0.2887604832649231,0,0,2.344200611114502,10.61448860168457
31.649999999999999,5.1179237365722656,-0.27786749601364136,17.700973510742188,0.030674999579787254,-0.29251047968864441,0,0,2.344200611114502,10.61448860168457
31.699999999999999,5.1186313629150391,-0.29061752557754517,17.700973510742188,0.026925001293420792,-0.28531047701835632,0,0,2.8851702213287354,11.99898624420166
31.75,5.1186313629150391,-0.27591750025749207,17.700973510742188,0.028575003147125244,-0.29701048135757446,0,0,2.8851702213287354,11.99898624420166
31.800000000000001,5.1179237365722656,-0.27606752514839172,17.700973510742188,0.026925001293420792,-0.29746049642562866,0,0,2.344200611114502,10.61448860168457
31.850000000000001,5.1179237365722656,-0.27606752514839172,17.700973510742188,0.028725001960992813,-0.29611048102378845,0,0,2.344200611114502,10.61448860168457
31.899999999999999,5.1179237365722656,-0.29436749219894409,17.700973510742188,0.024825001135468483,-0.2811104953289032,0,0,2.1638777256011963,12.46048641204834
31.949999999999999,5.1186313629150391,-0.29511749744415283,17.700973510742188,0.02707500196993351,-0.28156048059463501,0,0,2.1638777256011963,12.46048641204834
32,5.1172142028808594,-0.28881749510765076,17.700973510742188,0.026925001293420792,-0.28381049633026123,0,0,2.1638777256011963,12.46048641204834
32.049999999999997,5.1179237365722656,-0.2823675274848938,17.700973510742188,0.026324998587369919,-0.28636050224304199,0,0,2.1638777256011963,12.46048641204834
32.100000000000001,5.1179237365722656,-0.27876752614974976,17.700973510742188,0.02812499925494194,-0.28921049833297729,0,0,2.344200611114502,10.61448860168457
32.149999999999999,5.1186313629150391,-0.27771753072738647,17.700973510742188,0.025875002145767212,-0.2920604944229126,0,0,2.344200611114502,10.61448860168457
32.200000000000003,5.1179237365722656,-0.27756750583648682,17.700973510742188,0.027675002813339233,-0.29476049542427063,0,0,2.8851702213287354,11.99898624420166
